trackName,artistName,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
Wife,Joseph Stepper,Reggae,0.841,0.522,5,-14.081,1,0.397,0.269,0.0,0.14,0.959,92.055,11rJz8X7bBhVaIceX2TMtB,192667,4
Crazy,Half Pint,Reggae,0.778,0.813,2,-5.691,1,0.245,0.0031,0.0,0.207,0.538,91.153,3XWWNl9vkg01BRDibSnYY0,218587,4
Oyster & Conch,Beenie Man,Reggae,0.794,0.556,2,-10.451,1,0.227,0.0519,0.0,0.116,0.77,93.84,0ksnPZcWlrbY6rnGTqE0P7,197760,4
When I Hold You Tonight,General Degree,Reggae,0.826,0.899,5,-4.067,0,0.2,0.039,0.0,0.252,0.811,98.271,3Tht1Y1IS3MuQDwDm9qJvP,121933,4
Young Lover,Cocoa Tea,Reggae,0.832,0.617,6,-7.039,0,0.12,0.0112,3.81e-05,0.0857,0.505,166.361,2FbRqjElIz5z5Dc69DoBS9,217693,4
Mr. Do It Nice,General Degree,Reggae,0.853,0.448,6,-14.338,0,0.332,0.0835,0.0,0.153,0.716,93.336,4OjT7IUBdhHgQQqrL7PHyS,211093,4
Tek Him,Mad Cobra,Reggae,0.723,0.62,11,-6.983,1,0.461,0.0242,0.0,0.0759,0.717,111.792,2zKI8AyZrTrCLcpHFIU8ze,223720,5
Benz and Bimma,Bounty Killer,Reggae,0.765,0.68,6,-13.405,0,0.37,0.434,0.0,0.268,0.752,122.284,4qHQTZ7ZjyHAHO5U4kZ04x,228960,3
No Second Class,"Buju Banton, Carol Gonzales",Reggae,0.765,0.533,9,-7.766,0,0.0718,0.006,0.000277,0.121,0.813,91.046,3BqRWPc2RJ7MCBr9awLMJT,229251,4
Hice It Up,Lady Saw,Reggae,0.797,0.523,2,-9.817,1,0.0448,0.561,0.0,0.216,0.653,93.909,5Y1F5SHJmgfaieBeqfVWvd,197600,4
Informer,Wayne Wonder,Reggae,0.568,0.692,6,-8.461,1,0.416,0.157,0.0,0.201,0.668,136.222,21KiUeGi9BXj8iBrQKvrCb,91560,3
Traffic Blocking,Degree,Reggae,0.661,0.725,5,-6.439,0,0.411,0.213,0.0,0.0564,0.763,92.072,45dAeGbRqZ6uZL5pAtD9uc,225600,4
Just Friends,Tony Rebel & Swade,Reggae,0.711,0.577,0,-5.653,1,0.163,0.352,0.0,0.118,0.897,165.798,5CLOpIizZoyfO8xY1Ws7AY,230960,4
Love Mi Girl Bad,Sanchez,Reggae,0.803,0.486,7,-11.71,1,0.322,0.0632,3.06e-06,0.0601,0.721,175.855,0S4wnYxJUD7owl6r3Up3Y0,184667,4
Dat Sexy Body,Sasha,Reggae,0.539,0.774,1,-7.29,1,0.418,0.033,0.0,0.0622,0.695,95.765,4zQwQaqmC9PkT94MiNB281,163840,4
I Was Born A Winner,Freddie McGregor,Reggae,0.753,0.525,8,-9.654,1,0.0526,0.00469,0.000299,0.251,0.651,86.751,5TUC42c5rsbU3ElTri4IBD,217800,4
Down By The River,Morgan Heritage,Reggae,0.75,0.492,1,-7.535,1,0.0527,0.143,0.0,0.057,0.917,80.926,6zRs3FARzut2tQxwikbYZI,229093,4
No Can Do,Kashief Lindo,Reggae,0.735,0.409,8,-8.699,1,0.0455,0.232,0.0,0.381,0.749,85.053,66UqoMiEdnzUH5BjYpzs4r,197547,4
When I'm With You,Wayne Wonder,Reggae,0.695,0.474,1,-12.238,1,0.0746,0.0758,0.0,0.0948,0.918,163.925,5CARJyskXVtmHR6sQuixEz,204067,4
Say Wooee,Tanto Metro & Devonte,Reggae,0.566,0.666,6,-9.2,1,0.329,0.142,0.0,0.33,0.931,94.336,5R128SeMb9y8WJUfA7i5dy,176027,4
Sometimes,Sanchez,Reggae,0.673,0.708,7,-5.473,1,0.0604,0.328,0.0,0.0945,0.686,81.395,4isuQv1g95kqSXB5NrH73c,210427,4
Dolly House,Spragga Benz,Reggae,0.66,0.492,7,-12.087,1,0.267,0.13,0.0,0.0503,0.944,90.949,7oF7gFX7BOd50hT2MFvDD6,164000,4
Place In Your Heart,Garnett Silk,Reggae,0.796,0.602,9,-5.682,1,0.107,0.147,0.0,0.0185,0.844,84.983,7DYlqXOoXZMhipb7lTsbGm,203920,4
What Will It Take,Jah Cure,Reggae,0.648,0.439,9,-6.781,0,0.111,0.261,0.0,0.14,0.481,86.833,3NTR7FX7bsSGgwFok8NWHd,224827,4
Zion in a Vision,Garnett Silk,Reggae,0.778,0.683,2,-4.333,1,0.074,0.158,0.0,0.0693,0.755,81.418,243SIN9DLqb9Ljl79QwrTZ,210400,4
Hot Gal,Alley Cat,Reggae,0.789,0.582,7,-11.263,1,0.483,0.0397,0.0,0.129,0.87,90.417,6gagI6K6iweAtDODa5EL3Q,161227,4
Big Things,Daddy Screw,Reggae,0.842,0.425,5,-14.713,1,0.066,0.000814,0.0,0.0639,0.711,88.756,2LUJlTlgByLFDZBIXVIxk1,211640,4
Fill Us up with Your Mercy,Garnett Silk,Reggae,0.742,0.468,2,-4.849,0,0.202,0.336,0.0,0.0643,0.693,81.001,1cOIyAjTtAcjzOnS5kKnEM,210133,4
Mr. Big Man,Terror Fabulous,Reggae,0.862,0.452,10,-15.77,0,0.333,0.0683,0.0,0.0693,0.869,135.982,3gFBJ78pBsJQ7tjgUIFVNM,232400,3
Dreamland,Wayne Wonder & Frisco Kid,Reggae,0.833,0.395,6,-12.259,1,0.185,0.00282,1.26e-06,0.152,0.675,90.646,6tGtXyCm1nT8MdCd1x8ewg,164133,4
Galang Gal,T.O.K,Reggae,0.808,0.899,6,-4.127,1,0.0392,0.323,1.22e-06,0.303,0.772,100.225,7lVgzKoHh22BimbyCOSyji,201333,4
Fight This Feeling (feat. Beres Hammond),Shaggy,Reggae,0.691,0.666,7,-5.6,1,0.105,0.111,0.0,0.103,0.759,79.781,2vKLUzlv6Pl2ixEIOVu2BW,198507,4
Buff Up You Chest,Daddy Screw & Donovan Steele,Reggae,0.671,0.533,10,-10.933,0,0.314,0.414,0.0,0.102,0.602,173.949,77yAhiqsETHI9LgGW22kX9,165760,4
Heartbreaker,Daddy Screw & Maxi Priest,Reggae,0.876,0.402,6,-12.645,1,0.237,0.14,0.0,0.145,0.81,95.076,6pMSWVhqIwzlgZtr8Ihx5Z,177067,4
Watching You,Wayne Wonder,Reggae,0.728,0.745,1,-5.677,1,0.0926,0.0109,0.0,0.324,0.758,96.09,5rPyO5CaUB6dLAG5c3241y,190547,4
Old Dog,Beenie Man,Reggae,0.708,0.41,11,-15.231,0,0.34,0.069,0.0,0.305,0.753,179.81,0nhpEyfRlP20GR75sJfMRJ,164427,4
Hills And Valleys,Buju Banton,Reggae,0.687,0.544,3,-8.642,1,0.162,0.477,0.0,0.0937,0.742,72.082,2H4M3lyO2rJFQw33idCk1X,273040,4
Waiting In Vain,Bob Marley & The Wailers,Reggae,0.838,0.453,8,-11.536,1,0.31,0.025,2.42e-05,0.116,0.815,78.837,1waOqfmEVkVC8WhaIP6uGI,256493,4
A Message to You Rudy - 2015 Remaster,The Specials,Reggae,0.903,0.452,0,-8.491,1,0.0505,0.105,5.18e-05,0.27,0.969,102.742,49slT7gVW0zj1KIG8w6DoL,172920,4
Wild World,"Maxi Priest, John Gallen",Reggae,0.763,0.352,0,-11.789,1,0.0555,0.261,8.45e-05,0.0791,0.732,83.993,3vYrrMpsebx3OJ1H5E1lWQ,218427,4
Brigadier Sabari - 2010 Remastered Edition,Alpha Blondy,Reggae,0.879,0.73,10,-6.795,0,0.163,0.245,3.35e-06,0.287,0.957,88.293,2DwTKSUEF7qOO8CcpEfvR3,284000,4
Soul Rebel,The Gladiators,Reggae,0.827,0.333,0,-12.388,1,0.0419,0.0204,0.000703,0.0665,0.698,84.302,4OvqTrWxOwHsxtu29C5zfV,234653,4
"Now That We Found Love - 12"" Version",Third World,Reggae,0.723,0.539,10,-14.0,0,0.0684,0.00191,0.00164,0.309,0.556,118.549,3DakouX0AK62dbYE4FhEt2,495467,4
Pass The Dutchie,Musical Youth,Reggae,0.805,0.418,7,-14.374,1,0.0979,0.459,0.0,0.288,0.966,149.724,1BkY0N8ChFk2mdLbAUu8ZK,205427,4
I Got You Babe,"UB40, Chrissie Hynde",Reggae,0.756,0.61,5,-13.002,1,0.0709,0.0806,7.89e-05,0.114,0.863,173.818,07itbZUgkAmBi4CEH5NniJ,189093,4
"Baby, I Love Your Way",Big Mountain,Reggae,0.651,0.747,1,-7.269,0,0.0699,0.0528,0.0,0.207,0.776,147.518,1Rvl8qsKJurfFTyWLBI9ib,249520,4
Mount Zion Medley,"Morgan Heritage, Capleton, L.M.S, Jah Cure, Ras Shiloh, Bushman",Reggae,0.638,0.415,10,-13.1,0,0.362,0.155,0.0,0.141,0.812,137.551,6vteTQH9VwU9R9Ssyt9x5n,357214,4
Je sais pas jouer,Pierpoljak,Reggae,0.865,0.47,8,-6.191,0,0.0734,0.00509,0.0,0.148,0.757,80.521,5d1tSaiS9zqCEfeNn1lEqk,249667,4
Try Jah Love,Third World,Reggae,0.761,0.581,1,-13.548,0,0.0386,0.0952,0.0,0.14,0.891,111.808,3tiHZqBb3M6P1G1QREASeQ,409933,4
Reggae Night,Jimmy Cliff,Reggae,0.851,0.514,0,-13.312,1,0.0362,0.292,1.98e-05,0.0683,0.965,109.357,42haGkGqdkjRMW4j0TC5Km,320227,4
Boombastic,Shaggy,Reggae,0.867,0.538,2,-16.183,1,0.361,0.242,1.75e-05,0.316,0.781,158.328,4fxF8ljwryMZX5c9EKrLFE,249933,4
Kingston Town,UB40,Reggae,0.956,0.254,8,-13.264,1,0.0551,0.156,0.0362,0.0362,0.8,102.071,3e7yziCpnpx2ujgvXqSLzp,228293,4
Is This Love,Bob Marley & The Wailers,Reggae,0.776,0.559,6,-8.375,0,0.103,0.11,0.0,0.0671,0.758,122.242,6JRLFiX9NJSoRRKxowlBYr,232200,4
Under Mi Sensi,Barrington Levy,Reggae,0.777,0.635,0,-6.519,1,0.102,0.279,4.41e-06,0.301,0.498,150.989,7eznYrxdeutq8PS7ut4xwQ,191400,4
Sûr et certain,Tonton David,Reggae,0.724,0.881,7,-8.133,1,0.0348,0.228,0.000478,0.0641,0.969,144.098,463seeNOygIQDoj1W7kGEr,235627,4
Be Strong,Sizzla,Reggae,0.72,0.736,4,-6.38,0,0.316,0.564,0.0,0.122,0.606,83.923,55KZcYMaKizNGvNABvdW2L,218560,4
I'm Still in Love with You (feat. Sasha),"Sean Paul, Sasha, Jeremy Harding, Murray Elias",Reggae,0.765,0.666,7,-5.384,1,0.172,0.103,0.0,0.116,0.757,87.002,5lJx5eiSahFfsqkMJVlkDN,273360,4
Tomorrow People,Ziggy Marley & The Melody Makers,Reggae,0.714,0.561,10,-12.986,1,0.0421,0.221,0.0,0.116,0.647,96.12,07QZEz7d4OS6vmS1iiwJCc,218440,4
It's A Pity,Tanya Stephens,Reggae,0.691,0.808,7,-6.871,1,0.361,0.107,0.0,0.0187,0.887,139.713,0oWha7OKAqQwFZymfthIEV,254947,4
I Am Not Afraid,Etana,Reggae,0.677,0.574,7,-7.388,1,0.246,0.233,0.0,0.0594,0.821,82.013,1aejsZt7laSxxlclNYxrr2,238653,4
Always On My Mind (feat. Sean Paul) - Remix,"Da'ville, Sean Paul",Reggae,0.705,0.753,5,-5.47,1,0.0949,0.0284,0.0,0.0873,0.711,83.98,0Z4LclUtmf3eKHqquaTraP,226613,4
Cant Satisfy Her,I Wayne,Reggae,0.672,0.711,11,-4.652,0,0.316,0.14,0.0,0.151,0.759,86.747,3u25dhBZ80h0TFewO29Wqb,221867,4
Chacun sa route,KOD,Reggae,0.761,0.779,7,-7.792,1,0.223,0.0626,0.0,0.256,0.884,166.951,77qA7VUqdhaAmq1YLznI0I,181347,4
Three Little Birds,Bob Marley & The Wailers,Reggae,0.825,0.494,9,-10.486,1,0.0698,0.00974,5.15e-06,0.0361,0.626,74.103,7vggqxNKwd6xdRoYS0pQtM,180440,4
(I Can't Help) Falling In Love With You,UB40,Reggae,0.642,0.722,2,-13.031,1,0.0375,0.0444,0.00388,0.122,0.836,172.406,7ojJ4XvqBhBcteM0zjMebT,207440,4
Morning Is Coming (with Shaggy),"Sting, Shaggy",Reggae,0.789,0.667,7,-7.852,1,0.283,0.179,0.0,0.0603,0.934,79.996,1MIoqrkFISWV3q3JvifC4S,191320,4
One Love / People Get Ready - Medley,Bob Marley & The Wailers,Reggae,0.67,0.516,10,-9.598,1,0.366,0.0673,0.0,0.0674,0.939,154.186,6SR0dDuXH2vtgBfMLrivKV,172933,4
Cupid - Deluxe Edition Version,Amy Winehouse,Reggae,0.641,0.609,7,-4.596,1,0.0638,0.163,0.0,0.0811,0.696,87.181,5kG1ARHk8dli0bKiMN2oE6,228853,4
The Voices Of Sweet Jamaica - All Star Remix,"Shaggy, Josey Wales, Mr. Vegas, Barrington Levy, U-Roy, Beenie Man, T.O.K, Cocoa Tea, Marcia Griffiths, Singing Melody, Tony Curtis, Ce'Cile, Christopher Martin, Leroy Sibbles, Freddie McGregor",Reggae,0.669,0.71,10,-3.644,1,0.134,0.034,0.0,0.144,0.908,174.052,6ueDnmAamC2RcxY9izQQia,246364,4
Bam Bam,Chaka Demus & Pliers,Reggae,0.757,0.406,11,-11.024,0,0.115,0.00751,0.738,0.0638,0.904,95.076,7HuLDGGqjSPSigt8BiZ2ln,244667,4
Is This Love,Bob Marley & The Wailers,Reggae,0.775,0.559,6,-8.377,0,0.088,0.108,0.0,0.0945,0.804,122.229,2sevvnMrqH607r5lwk3kFT,230733,4
Oh Carolina,Shaggy,Reggae,0.849,0.832,0,-7.83,1,0.128,0.485,0.0,0.343,0.939,124.558,7MjTPvXSAYB1NyzXLQKsMn,190893,4
Here I Go Again,"Rihanna, J-Status",Reggae,0.681,0.611,5,-5.939,0,0.077,0.000332,0.00193,0.12,0.637,83.463,07gLSfLyr23jSKaUpRgR1B,251133,4
Could You Be Loved,Bob Marley & The Wailers,Reggae,0.913,0.724,0,-8.527,1,0.105,0.372,0.000201,0.0824,0.748,103.33,6ZXmTH4DpP07a2TvHx1EF9,237133,4
(You Gotta Walk) Don't Look Back - 2002 Remaster,Peter Tosh,Reggae,0.786,0.784,7,-4.951,1,0.0608,0.452,0.0477,0.0791,0.812,91.053,2vDUqLZsaEEYmREcRo9gnn,320280,4
Here Comes The Hotstepper - Heartical Mix,"Ini Kamoze, Salaam Remi",Reggae,0.888,0.462,7,-8.615,1,0.205,0.0159,0.000218,0.301,0.435,100.352,3DWS2ZgcoQgfFm7uEnzYMI,250427,4
Put a Little Love,Natural Vibrations,Reggae,0.731,0.651,0,-8.755,1,0.0705,0.0117,0.0,0.052,0.615,77.866,0yQLIH6DH7Hop9K1eHLzVL,264400,4
Country Road,Toots & The Maytals,Reggae,0.624,0.329,8,-16.005,1,0.143,0.43,0.000525,0.0798,0.915,175.024,78idK1ANg6tbO8d67GD09B,205200,4
Animal - Mark Ronson Remix,Miike Snow,Reggae,0.834,0.813,1,-4.823,0,0.0417,0.284,0.00673,0.0555,0.962,116.623,1jsdtlKxAPYSVKwqsIJGLb,271107,4
Thank U Mamma,Sizzla,Reggae,0.532,0.642,7,-7.219,1,0.135,0.028,0.0,0.162,0.724,140.063,4aXscwhuJKWDU78wIGkN7R,240827,4
One to one,Buju Banton,Reggae,0.58,0.534,7,-9.5,1,0.0513,0.353,0.0,0.623,0.504,141.821,2yx1mYIiburr45hz8aV50S,250893,4
Just One Of Those Days,Sizzla,Reggae,0.704,0.604,0,-5.78,1,0.165,0.0379,0.0,0.0488,0.522,148.017,5xoKClIhZpVEXaUw4IY7iM,233267,4
Haffe Win,Chuck Fender,Reggae,0.698,0.713,0,-4.704,1,0.297,0.285,0.0,0.0604,0.469,79.357,2xG1a1se6ICI77U3WXDofa,258147,4
Handcart Boy,Perfect,Reggae,0.8,0.701,2,-5.497,1,0.372,0.183,0.0,0.316,0.728,155.519,1HFBHOPejN9kAXso7fRIfm,223733,4
Mind Off Of Me,Richie Spice,Reggae,0.785,0.597,7,-4.867,1,0.273,0.0731,0.0,0.585,0.774,82.048,7yXrXcdcjiWnN92sKRBcIn,246147,4
Lava Ground,I Wayne,Reggae,0.684,0.661,9,-5.108,1,0.0559,0.241,0.0,0.141,0.651,82.543,4mbRvGKMfqZvVUzuwIYI4h,246400,4
Love So Nice,Junior Kelly,Reggae,0.784,0.545,9,-8.205,1,0.194,0.178,0.0,0.145,0.726,80.559,3J4Chu7wi4onjN2OO8aaow,229280,4
High Grade,Tony Curtis,Reggae,0.713,0.506,5,-4.386,1,0.0356,0.21,0.0,0.258,0.897,89.892,5zIs74BRxq8TGWNUgmYNzf,231333,4
Come Away,Luciano,Reggae,0.755,0.573,3,-7.002,1,0.0396,0.679,0.0,0.125,0.951,148.009,4NKrjry8cc4ZNEWAdJWj4Q,226093,4
Zion Gate,George Nooks,Reggae,0.787,0.525,0,-7.811,0,0.0755,0.5,0.0,0.174,0.848,147.911,79wphmJkOHhhvi0pgnn6c0,211400,4
Virtuous Woman,Warrior King,Reggae,0.73,0.663,10,-6.221,1,0.0576,0.401,0.0,0.317,0.959,147.96,6FpUvnQOYqyRufsOH9QoFD,222200,4
By His Deeds,VC,Reggae,0.697,0.581,9,-7.737,1,0.265,0.0758,0.0,0.0534,0.809,149.896,3aJvRUk2tUi9nh94o4SQXa,280747,4
No Guns To Town,Natty King,Reggae,0.749,0.739,8,-5.541,1,0.0683,0.0899,0.0,0.0622,0.883,75.986,1hpWVs3i1KeYbqIdmWsLqb,233133,4
Down By The River,Morgan Heritage,Reggae,0.749,0.537,1,-6.52,1,0.0424,0.114,0.0,0.0911,0.938,80.907,3j6btabObL8v3UonYFCgCC,231227,4
Pretty Girl,Sanchez,Reggae,0.657,0.671,1,-3.466,1,0.083,0.312,0.0,0.172,0.798,80.96,3Uf7v6Lto0Uhe6pdEdPpj2,226480,4
I See It In You,Freddie McGregor,Reggae,0.759,0.542,1,-6.952,1,0.0894,0.148,0.0,0.11,0.895,80.888,6u9q7kZAtPyTu2tO3mHXci,229067,4
Never Go Where Pagans Go,Warrior King,Reggae,0.596,0.609,11,-6.402,0,0.0686,0.194,0.0,0.13,0.545,75.987,4M8I678Wm5Ksb7wUSsesRb,232467,4
ARMS OF A WOMAN,Bushman,Reggae,0.754,0.497,4,-6.181,0,0.0682,0.601,0.0,0.479,0.815,152.088,1oQjP1Uebu24rkaeO8tJUg,219173,4
NAH MOVE RIGHT,Buju Banton,Reggae,0.69,0.536,4,-6.287,0,0.308,0.154,0.0,0.0482,0.683,76.178,5SHMvYc58aliLB1wvWmy5Y,236107,4
They Gonna Talk,Beres Hammond,Reggae,0.742,0.649,9,-6.568,1,0.0811,0.161,0.0,0.0449,0.903,153.983,76BXmJ9QlH6zoiWVDMX35k,237200,4
Just Be Good,Half Pint,Reggae,0.738,0.55,9,-6.321,1,0.218,0.241,0.0,0.0718,0.94,154.226,4IQiBgVnHASAOlnFGdI3fn,232880,4
Jah I Thank You,Tony Curtis,Reggae,0.743,0.638,9,-5.11,1,0.0633,0.213,0.0,0.0616,0.964,154.046,5AEdXSrxe60UQI0YphGIAD,240213,4
Good Life,Anthony B,Reggae,0.786,0.648,9,-5.28,1,0.389,0.27,0.0,0.0903,0.888,153.917,0gXpHYlIogt68BHIzZlsvM,244440,4
War Inna Di City,Ginja,Reggae,0.708,0.689,7,-4.114,1,0.206,0.0613,0.0,0.166,0.93,149.758,4MmTwlVLobzmOekeDokIyJ,235027,4
Ain't It Good To Know,Beres Hammond,Reggae,0.668,0.693,0,-4.211,1,0.0834,0.182,0.0,0.0682,0.804,149.591,79a8FxWBmsbx5FcEuednWI,238653,4
Gwaan Fight Dem,Capleton,Reggae,0.443,0.935,7,-1.025,0,0.344,0.0456,0.0,0.0545,0.827,78.949,4FxSHMfSqHYks76wXjvpA5,245653,1
I Will Survive,Luciano,Reggae,0.644,0.787,7,-4.757,1,0.204,0.0979,0.0,0.387,0.799,85.506,1wKjtkY67wvcSGtkTaPhvW,244093,4
See Dem Coming,Gentleman,Reggae,0.564,0.847,9,-4.257,0,0.24,0.173,0.0,0.277,0.871,82.851,6sBxMZV7TTLrMIIBZip3V1,229040,4
No Time,"Capleton, Military Man",Reggae,0.605,0.836,1,-3.514,1,0.289,0.229,0.0,0.326,0.94,78.968,5zKOyj6RNjIygmq5NvtkvK,211053,4
Can We Meet,Junior Kelly,Reggae,0.719,0.776,1,-5.156,1,0.141,0.0456,0.0,0.321,0.909,82.5,6sd9QiR4n9e3IeRyGlvbdX,240040,4
Help the Needy,"Morgan Heritage, Beres Hammond",Reggae,0.517,0.757,1,-6.345,1,0.0896,0.4,0.0,0.377,0.973,81.983,3e9pU7So21tciODgEEqx7p,195267,4
Place Too Bloody,"Buju Banton, Anthony Cruz",Reggae,0.774,0.721,9,-5.154,1,0.0815,0.31,0.0,0.124,0.772,90.031,4vAiz0M4S5ZoP3tiiGjCDI,240867,4
Operation Kingfish,Richie Spice,Reggae,0.913,0.591,6,-6.112,0,0.167,0.0757,2.97e-05,0.291,0.732,90.0,0hb6yekfiCw6luM0jXvDt1,237400,4
What's Going On,Morgan Heritage,Reggae,0.69,0.466,0,-10.733,1,0.218,0.194,0.0,0.0758,0.785,167.984,0Vo0XGspeXLGYd7OHUXKgL,221867,4
God Above Everything,Anthony B,Reggae,0.588,0.666,0,-4.997,1,0.25,0.186,0.0,0.463,0.787,82.243,4XBSw1ULfig4zAfALEzVjU,206160,4
Hungry,Fantan Mojah,Reggae,0.739,0.648,8,-5.415,1,0.128,0.203,0.0,0.147,0.723,90.994,7msnredE3M5dgevYgiMw4h,210093,4
Invasion,Capleton,Reggae,0.633,0.644,10,-5.247,0,0.358,0.0301,0.0,0.0385,0.619,91.866,1r1JE2V8tnr679u9wU4GxG,224600,4
Good Cop,Anthony B,Reggae,0.762,0.707,2,-5.114,1,0.336,0.312,0.0,0.133,0.63,72.787,0iqTLY7CjFtuVyIyY1H5Ez,202000,4
Caan Tan Yah,Capleton,Reggae,0.709,0.838,2,-4.617,1,0.349,0.0132,2.44e-06,0.0572,0.749,146.668,5EzSl7I5fi8sBLwzuIvEKL,225240,4
Songs Of Melody,"Silly Walks Movement, Ginja",Reggae,0.787,0.678,7,-6.197,1,0.316,0.14,0.0,0.0804,0.858,76.985,1lMUnG4oCFDDdPEe7JwJTP,238613,4
Main Squeeze,Lloyd Brown,Reggae,0.803,0.612,9,-6.128,1,0.104,0.145,0.0,0.082,0.921,80.707,4yyQbZO2QBpZggJV2yPeYQ,250440,4
Come Down Father,Beres Hammond,Reggae,0.67,0.724,9,-5.427,1,0.128,0.086,1.56e-06,0.0489,0.88,80.189,4APdLGO4bJnI2IBxrPb4c6,243333,4
She's Still Loving Me,Morgan Heritage,Reggae,0.676,0.731,10,-5.077,1,0.0684,0.406,0.0,0.0587,0.961,80.774,0cPDcjcb0msiFZG9KylxzR,267733,4
Give Praise,Luciano,Reggae,0.666,0.73,9,-3.85,1,0.0995,0.101,1.82e-05,0.601,0.787,79.584,0ikPLSgVqFCNtYObcWWaaA,257107,4
Smile,Junior Kelly,Reggae,0.497,0.638,9,-8.837,1,0.0559,0.00389,0.0,0.107,0.623,94.342,3yKAekKfyogEX5fdwXCYU6,259693,4
Don't Haffi Dread,Morgan Heritage,Reggae,0.744,0.381,7,-9.938,0,0.304,0.0202,0.0,0.0799,0.758,75.941,628bLN44RwJwWm4r9LnNX0,237667,4
Simplicity,Sizzla,Reggae,0.573,0.732,1,-6.387,1,0.228,0.0964,0.0,0.289,0.89,78.254,5WB5rF0lrqNLnewmOolSVi,224187,4
A Man Is Still A Man,Morgan Heritage,Reggae,0.572,0.717,8,-5.738,1,0.131,0.107,0.0,0.0856,0.913,77.469,5typqN86ILGtw1dYhMqEqN,247733,4
Serve Jah,Luciano,Reggae,0.596,0.604,2,-5.301,1,0.0508,0.228,0.0,0.103,0.687,79.999,2HYqGc5s1QeQgZSwFD0ekJ,234267,4
Receive,Junior Kelly,Reggae,0.483,0.623,2,-8.997,0,0.059,0.0298,0.0,0.176,0.387,80.099,0YdljtTXTFBqhkKD2QHsNb,262715,4
Blackman's Paradise,Morgan Heritage,Reggae,0.602,0.545,4,-6.439,0,0.131,0.154,0.0,0.122,0.736,79.823,4Ya9FqCLo0lydlS0A0LmeE,218213,4
Trod Mt. Zion,Sizzla,Reggae,0.651,0.673,4,-5.28,0,0.27,0.0869,2.06e-06,0.0831,0.755,79.249,50l0PvYOhoDBF0dgIyi1ec,195253,4
Jah Ina Yuh Life,Gentleman,Reggae,0.719,0.835,8,-5.612,0,0.202,0.186,0.0,0.0626,0.969,82.377,2iCfkMKfszWf74IaTRynt7,222107,4
Hungry Days,Junior Kelly,Reggae,0.765,0.705,7,-7.2,1,0.21,0.0803,0.0,0.214,0.834,80.803,1aP8kHGIC1emgoEO3ey3am,240680,4
Smoke Marijuana,Sizzla,Reggae,0.646,0.738,7,-5.827,0,0.213,0.197,0.0,0.336,0.622,68.816,7d9hxwSIVfxXDE0I3VlWBo,243307,4
Time (feat. Capleton),"Dub Syndicate, Capleton",Reggae,0.633,0.688,0,-7.043,1,0.156,0.00436,2.07e-06,0.217,0.494,155.438,0eVprikE9XUEa1Iadc4RuM,257573,4
World A Reggae Music,Anthony B,Reggae,0.843,0.612,6,-6.079,0,0.326,0.0322,0.0,0.148,0.776,82.889,2O8zxvF6OB44WtCY1PVtJC,224667,4
My Grade,Da'ville,Reggae,0.726,0.622,6,-6.118,0,0.212,0.0621,0.0,0.068,0.727,82.699,7m6F4qCNFSUdrKjar3cpWT,176840,4
Must Run Away,General Degree,Reggae,0.701,0.628,1,-5.923,0,0.303,0.2,0.0,0.567,0.938,82.628,54JpML5nBUHFZDR0eTDOB8,175773,4
A No Like We No Like Them,Luciano,Reggae,0.691,0.724,1,-5.752,0,0.322,0.149,0.0,0.0744,0.852,164.891,58TJoJx6EzpnauFFNkQLpa,171933,4
How We Ride,Vybz Kartel,Reggae,0.689,0.814,1,-4.71,0,0.336,0.582,0.0,0.206,0.781,82.245,3dT4eVDGa0szritPzWpC7u,199627,4
Water Pumpee,Seeed & Anthony B,Reggae,0.795,0.745,7,-7.792,1,0.287,0.0796,0.0,0.0186,0.922,140.032,5RDzDwEpLkntnpdMqNJO7k,249960,4
It's A Pity,Tanya Stephens,Reggae,0.691,0.803,7,-6.845,1,0.363,0.108,0.0,0.0193,0.903,139.706,5kuzaDx2W4brYvQ0mYKZLW,255053,4
It Not Matter,Degree,Reggae,0.769,0.832,7,-7.819,1,0.209,0.103,0.0,0.0926,0.967,140.016,37QNKmZ6tlNjGgiV2M9I1y,186440,4
Stay Away,Luciano,Reggae,0.757,0.708,9,-5.585,0,0.316,0.112,0.0,0.0145,0.876,139.835,5Z8ZQRE3WCY2ILJgOo6P0y,251440,4
Nur Dabei,Nosliw,Reggae,0.811,0.906,7,-4.977,1,0.109,0.0188,0.0,0.02,0.965,140.062,49W0jAfGwaSFGA9rLnRIVS,273280,4
Push A Fire,Junior Kelly,Reggae,0.641,0.792,7,-5.21,0,0.214,0.207,0.0,0.301,0.612,77.75,1XNhEZWyOyQrM9Lr1ZfyrR,301693,4
Living In Love,I Wayne,Reggae,0.608,0.827,0,-4.848,0,0.242,0.122,0.0,0.176,0.964,78.524,0y4gGU7CDar41GlemxXFqg,213133,4
Lonely Girl,Bascom X,Reggae,0.706,0.771,8,-5.449,1,0.0395,0.0267,0.0481,0.166,0.856,153.437,2G2ilK7MJel32kObFsdiyr,220400,4
That Ghetto Girl,Richie Spice,Reggae,0.784,0.787,8,-6.202,1,0.0443,0.222,0.0,0.135,0.96,153.538,0SePIVfjU5Shxxl0adSTZ5,204507,4
